Student_Index,Attorneys and Law Offices,Engineering,Arts and Crafts,Management,Online Advertising,Public Relations,Web Design and Development,Human Resources,Media,Art Dealers and Galleries,State,District,Faculty_Domain,GOT,Employed
UG112,2.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,SELANGOR,Ulu Langat,LAW,Yes,Yes
UG1120,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MELAKA,Melaka Tengah,MANAGEMENT,No,Yes
UG1121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MELAKA,Melaka Tengah,MANAGEMENT,Yes,Yes
UG1122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JOHOR,Batu Pahat,MANAGEMENT,Yes,No_data
UG1123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LABUAN,Tiada - Labuan,MANAGEMENT,No,No_data
UG1124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEGERI SEMBILAN,Port Dickson,MANAGEMENT,No,No
UG1125,0.0,8.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,6.0,MELAKA,Melaka Tengah,MANAGEMENT,Yes,No
UG1126,3.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,NEGERI SEMBILAN,Kuala Pilah,MANAGEMENT,Yes,Yes
UG1127,0.0,8.0,0.0,0.0,1.0,2.0,0.0,8.0,0.0,3.0,JOHOR,Kluang,MANAGEMENT,Yes,No
UG1128,6.0,0.0,6.0,1.0,0.0,0.0,0.0,8.0,0.0,6.0,JOHOR,Johor Bahru,IT,No,Yes
UG1129,0.0,0.0,0.0,1.0,1.0,8.0,0.0,8.0,0.0,0.0,JOHOR,Johor Bahru,MANAGEMENT,Yes,Yes
UG113,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,JOHOR,Johor Bahru,LAW,Yes,Yes
UG1130,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,MELAKA,Melaka Tengah,MANAGEMENT,No,Yes
UG1131,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,SELANGOR,Petaling,MANAGEMENT,Yes,Yes
UG1132,8.0,0.0,6.0,0.0,1.0,0.0,0.0,8.0,0.0,5.0,JOHOR,Kulai,ENGINEERING,Yes,No
UG1133,8.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,KUALA LUMPUR,Tiada - K.Lumpur,MANAGEMENT,Yes,No
UG1134,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,JOHOR,Johor Bahru,LAW,No,Yes
UG1135,0.0,7.0,0.0,0.0,1.0,8.0,0.0,3.0,1.0,0.0,MELAKA,Alor Gajah,MANAGEMENT,Yes,No_data
UG1136,0.0,0.0,0.0,1.0,8.0,0.0,8.0,8.0,0.0,0.0,MELAKA,Melaka Tengah,MANAGEMENT,Yes,No
UG1137,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,MELAKA,Melaka Tengah,MANAGEMENT,No,Yes
UG1138,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,JOHOR,Segamat,MANAGEMENT,Yes,Yes
UG1139,0.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,7.0,TRENGGANU,Besut,MANAGEMENT,Yes,Yes
UG114,0.0,6.0,8.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,MELAKA,Melaka Tengah,LAW,Yes,Yes
UG1140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OVERSEAS,No_data,ENGINEERING,Yes,No_data
UG1141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MELAKA,Melaka Tengah,MANAGEMENT,Yes,Yes
UG1142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JOHOR,Kulai,ENGINEERING,Yes,Yes
UG1155,1.0,8.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,SELANGOR,Ulu Langat,MANAGEMENT,No,Yes
UG1156,8.0,8.0,6.0,7.0,9.0,8.0,8.0,5.0,2.0,6.0,JOHOR,Muar,MANAGEMENT,Yes,Yes
UG1157,8.0,8.0,6.0,1.0,1.0,0.0,1.0,8.0,1.0,0.0,PERAK,Larut & Matang,MANAGEMENT,Yes,Yes
UG1158,8.0,6.0,8.0,6.0,1.0,0.0,1.0,0.0,1.0,6.0,JOHOR,Kulai,IT,Yes,No
UG1159,0.0,4.0,6.0,8.0,1.0,4.0,0.0,1.0,1.0,1.0,JOHOR,Johor Bahru,IT,No,Yes
UG1160,1.0,8.0,6.0,1.0,8.0,8.0,8.0,8.0,5.0,6.0,SELANGOR,Petaling,FCM,No,No
UG1161,0.0,8.0,1.0,5.0,0.0,8.0,0.0,8.0,1.0,0.0,OVERSEAS,No_data,IT,No,Yes
UG1162,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,PUTRAJAYA,Putrajaya,FAC,No,No
UG1163,0.0,8.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,MELAKA,Melaka Tengah,MANAGEMENT,No,Yes
UG1164,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,6.0,MELAKA,Melaka Tengah,MANAGEMENT,Yes,No
UG1165,8.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,0.0,6.0,NEGERI SEMBILAN,Seremban,IT,Yes,Yes
UG1166,8.0,0.0,0.0,1.0,0.0,0.0,6.0,8.0,1.0,8.0,SELANGOR,Petaling,FAC,Yes,Yes
UG1167,0.0,8.0,6.0,1.0,0.0,3.0,6.0,8.0,1.0,11.0,MELAKA,Alor Gajah,MANAGEMENT,Yes,No
UG1168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,NEGERI SEMBILAN,Seremban,MANAGEMENT,Yes,No
UG1169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,JOHOR,Johor Bahru,LAW,No,No
UG1170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PERAK,Kinta,MANAGEMENT,Yes,Yes
UG1171,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,SELANGOR,Sepang,MANAGEMENT,No,No
UG1172,8.0,8.0,6.0,1.0,1.0,8.0,1.0,8.0,1.0,1.0,KUALA LUMPUR,Tiada - K.Lumpur,ENGINEERING,No,No_data
UG1173,8.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,6.0,PULAU PINANG,Seberang Perai Utara,FCA,Yes,Yes
UG1174,0.0,8.0,1.0,1.0,1.0,8.0,1.0,8.0,1.0,1.0,SELANGOR,Petaling,FCM,Yes,Yes
UG1175,0.0,8.0,6.0,0.0,8.0,3.0,8.0,8.0,2.0,6.0,MELAKA,Melaka Tengah,IT,Yes,Yes
UG1176,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,OVERSEAS,No_data,MANAGEMENT,No,Yes
UG1177,4.0,7.0,6.0,1.0,1.0,2.0,0.0,4.0,0.0,6.0,KEDAH,Kuala Muda,IT,No,Yes
UG1178,0.0,0.0,6.0,8.0,1.0,8.0,1.0,8.0,1.0,6.0,MELAKA,Melaka Tengah,MANAGEMENT,No,No
UG1179,8.0,0.0,6.0,0.0,0.0,8.0,3.0,8.0,6.0,5.0,JOHOR,Johor Bahru,MANAGEMENT,Yes,No
UG118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SELANGOR,Petaling,ENGINEERING,Yes,Yes
UG1180,1.0,1.0,1.0,2.0,1.0,5.0,1.0,1.0,2.0,0.0,PULAU PINANG,Seberang Perai Utara,MANAGEMENT,No,No
UG1181,6.0,8.0,8.0,1.0,1.0,8.0,1.0,0.0,1.0,8.0,JOHOR,Pontian,MANAGEMENT,Yes,No_data
UG1182,8.0,8.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,KELANTAN,Jajahan Kota Bharu,LAW,No,Yes
UG1183,8.0,8.0,6.0,1.0,0.0,8.0,8.0,8.0,1.0,8.0,JOHOR,Johor Bahru,IT,Yes,No
UG1184,0.0,0.0,2.0,1.0,2.0,6.0,0.0,0.0,2.0,0.0,NEGERI SEMBILAN,Tampin,MANAGEMENT,Yes,Yes
UG1185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KUALA LUMPUR,Tiada - K.Lumpur,FCM,Yes,Yes
UG1186,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,JOHOR,Muar,MANAGEMENT,Yes,No
UG1187,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,KUALA LUMPUR,Tiada - K.Lumpur,FAC,Yes,Yes
UG1188,8.0,8.0,0.0,8.0,1.0,8.0,1.0,1.0,1.0,6.0,SELANGOR,Ulu Langat,FCM,Yes,Yes
UG1189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PAHANG,Kuantan,MANAGEMENT,No,No_data
UG119,0.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,3.0,8.0,SELANGOR,Ulu Langat,LAW,Yes,No
UG1190,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,KUALA LUMPUR,Tiada - K.Lumpur,MANAGEMENT,Yes,Yes
UG1191,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,KUALA LUMPUR,Tiada - K.Lumpur,FAC,Yes,Yes
UG1192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SELANGOR,Klang,FCM,Yes,Yes
UG1193,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,JOHOR,Muar,MANAGEMENT,Yes,Yes
UG1194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SELANGOR,Gombak,FCA,Yes,Yes
UG1195,8.0,8.0,6.0,8.0,5.0,8.0,8.0,8.0,4.0,6.0,KUALA LUMPUR,Tiada - K.Lumpur,LAW,Yes,Yes
UG1196,2.0,8.0,6.0,1.0,1.0,8.0,2.0,8.0,1.0,6.0,PULAU PINANG,Seberang Perai Utara,LAW,Yes,No
UG1197,8.0,8.0,6.0,1.0,6.0,1.0,2.0,8.0,4.0,4.0,SELANGOR,Klang,IT,Yes,No
UG1198,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SELANGOR,Petaling,ENGINEERING,Yes,Yes
UG1199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,SELANGOR,Klang,LAW,Yes,Yes
UG12,8.0,8.0,6.0,8.0,6.0,8.0,8.0,8.0,1.0,5.0,JOHOR,Muar,LAW,No,No_data
UG120,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,KUALA LUMPUR,Tiada - K.Lumpur,ENGINEERING,No,Yes
UG1200,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,PERAK,Larut & Matang,IT,Yes,Yes
UG1201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MELAKA,Melaka Tengah,LAW,Yes,No
UG1202,2.0,1.0,6.0,1.0,1.0,1.0,2.0,1.0,1.0,6.0,PULAU PINANG,Barat Daya,ENGINEERING,Yes,Yes
UG1203,8.0,8.0,6.0,8.0,5.0,5.0,5.0,8.0,1.0,4.0,MELAKA,Melaka Tengah,LAW,Yes,Yes
UG1204,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,SELANGOR,Petaling,FCM,No,Yes
UG1205,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,SARAWAK,Bahagian Bintulu,LAW,Yes,Yes
UG1206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,MELAKA,Melaka Tengah,LAW,Yes,No
UG1207,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,SELANGOR,Ulu Langat,IT,Yes,No_data
UG1208,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,JOHOR,Muar,ENGINEERING,Yes,Yes
UG1209,8.0,8.0,6.0,7.0,2.0,0.0,2.0,8.0,2.0,3.0,JOHOR,Johor Bahru,ENGINEERING,Yes,Yes
UG121,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,0.0,PULAU PINANG,Seberang Perai Tengah,LAW,Yes,Yes
UG1210,8.0,8.0,7.0,1.0,1.0,8.0,1.0,6.0,0.0,1.0,JOHOR,Kluang,MANAGEMENT,No,Yes
UG1211,1.0,8.0,6.0,0.0,1.0,2.0,1.0,3.0,0.0,0.0,OVERSEAS,No_data,ENGINEERING,No,No
UG1212,3.0,3.0,3.0,1.0,3.0,2.0,3.0,3.0,0.0,3.0,JOHOR,Segamat,MANAGEMENT,Yes,No
UG1213,8.0,8.0,6.0,0.0,3.0,8.0,0.0,8.0,1.0,0.0,KUALA LUMPUR,Tiada - K.Lumpur,MANAGEMENT,No,Yes
UG1214,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SELANGOR,Kuala Langat,FAC,Yes,Yes
UG1215,8.0,8.0,6.0,0.0,6.0,6.0,0.0,3.0,8.0,0.0,MELAKA,Melaka Tengah,ENGINEERING,Yes,Yes
UG1216,0.0,8.0,6.0,1.0,3.0,8.0,1.0,0.0,1.0,6.0,NEGERI SEMBILAN,Seremban,MANAGEMENT,No,Yes
UG1217,0.0,0.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,SELANGOR,Ulu Langat,MANAGEMENT,Yes,Yes
UG1218,4.0,8.0,8.0,1.0,1.0,2.0,1.0,8.0,0.0,6.0,MELAKA,Melaka Tengah,MANAGEMENT,Yes,Yes
UG1219,8.0,8.0,6.0,8.0,8.0,8.0,4.0,8.0,1.0,8.0,JOHOR,Batu Pahat,MANAGEMENT,Yes,Yes
UG122,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,6.0,0.0,KUALA LUMPUR,Tiada - K.Lumpur,LAW,Yes,Yes
UG1220,8.0,8.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,JOHOR,Kluang,MANAGEMENT,Yes,Yes
UG1221,8.0,8.0,6.0,8.0,0.0,0.0,4.0,8.0,1.0,0.0,JOHOR,Batu Pahat,IT,No,Yes
UG1222,6.0,8.0,6.0,1.0,8.0,7.0,0.0,8.0,5.0,0.0,MELAKA,Melaka Tengah,ENGINEERING,Yes,No
UG1223,2.0,8.0,6.0,0.0,1.0,2.0,0.0,7.0,1.0,2.0,OVERSEAS,No_data,MANAGEMENT,Yes,No
UG1224,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,SABAH,Kota Kinabalu,FCM,Yes,Yes
UG1225,8.0,8.0,5.0,1.0,6.0,8.0,1.0,8.0,1.0,0.0,OVERSEAS,No_data,ENGINEERING,Yes,No
UG1226,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,6.0,MELAKA,Melaka Tengah,MANAGEMENT,Yes,Yes
UG1227,4.0,8.0,8.0,0.0,1.0,6.0,8.0,8.0,1.0,6.0,MELAKA,Melaka Tengah,ENGINEERING,Yes,Yes
UG1228,8.0,8.0,6.0,1.0,1.0,8.0,0.0,6.0,1.0,0.0,KEDAH,Kota Setar,ENGINEERING,No,No
UG1229,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,MELAKA,Melaka Tengah,MANAGEMENT,Yes,Yes
UG123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SABAH,Penampang,LAW,Yes,Yes
UG1230,7.0,8.0,2.0,1.0,1.0,8.0,1.0,0.0,1.0,8.0,JOHOR,Pontian,MANAGEMENT,Yes,Yes
UG1231,7.0,8.0,6.0,1.0,8.0,8.0,1.0,8.0,1.0,6.0,NEGERI SEMBILAN,Seremban,IT,No,Yes
UG1232,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,PAHANG,Kuantan,ENGINEERING,Yes,Yes
UG1233,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,JOHOR,Kluang,MANAGEMENT,Yes,Yes
UG1234,5.0,8.0,0.0,1.0,3.0,8.0,2.0,0.0,1.0,0.0,NEGERI SEMBILAN,Tampin,MANAGEMENT,Yes,Yes
UG1235,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,MELAKA,Melaka Tengah,MANAGEMENT,Yes,Yes
UG1236,8.0,8.0,6.0,8.0,0.0,8.0,8.0,8.0,1.0,6.0,SELANGOR,Petaling,LAW,No,No_data
UG1237,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,JOHOR,Kluang,MANAGEMENT,Yes,No
UG1238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SELANGOR,Petaling,MANAGEMENT,No,Yes
UG1239,8.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,8.0,JOHOR,Segamat,MANAGEMENT,Yes,Yes
UG124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PERAK,Kinta,LAW,No,Yes
UG1240,0.0,0.0,4.0,0.0,0.0,4.0,0.0,8.0,1.0,1.0,MELAKA,Alor Gajah,MANAGEMENT,No,Yes
UG1241,0.0,0.0,6.0,0.0,2.0,6.0,0.0,0.0,0.0,3.0,SELANGOR,Ulu Langat,IT,Yes,No_data
UG1242,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JOHOR,Johor Bahru,MANAGEMENT,Yes,No_data
UG1243,0.0,0.0,0.0,5.0,8.0,0.0,0.0,8.0,8.0,0.0,MELAKA,Melaka Tengah,IT,Yes,Yes
UG1244,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,JOHOR,Batu Pahat,ENGINEERING,No,Yes
UG1245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JOHOR,Johor Bahru,MANAGEMENT,No,No_data
UG1246,1.0,2.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,6.0,MELAKA,Melaka Tengah,MANAGEMENT,Yes,Yes
UG1247,1.0,8.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,JOHOR,Kluang,MANAGEMENT,Yes,No_data
UG1248,8.0,8.0,6.0,8.0,5.0,5.0,5.0,8.0,1.0,6.0,MELAKA,Alor Gajah,MANAGEMENT,No,Yes
UG1249,1.0,8.0,6.0,8.0,5.0,0.0,8.0,8.0,1.0,0.0,MELAKA,Melaka Tengah,MANAGEMENT,Yes,Yes
UG125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SELANGOR,Sepang,ENGINEERING,No,Yes
UG1250,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,MELAKA,Melaka Tengah,MANAGEMENT,Yes,Yes
UG1251,8.0,0.0,6.0,1.0,6.0,8.0,0.0,8.0,1.0,8.0,PERAK,Kinta,ENGINEERING,No,Yes
UG1252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JOHOR,Batu Pahat,MANAGEMENT,Yes,Yes
UG1253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,MELAKA,Melaka Tengah,MANAGEMENT,No,Yes
UG1254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KUALA LUMPUR,Tiada - K.Lumpur,ENGINEERING,No,Yes
UG1255,2.0,6.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,SELANGOR,Petaling,MANAGEMENT,No,No_data
UG1256,7.0,8.0,6.0,1.0,1.0,8.0,1.0,8.0,1.0,6.0,MELAKA,Melaka Tengah,IT,Yes,Yes
UG1257,7.0,8.0,8.0,6.0,1.0,0.0,1.0,6.0,3.0,6.0,MELAKA,Alor Gajah,MANAGEMENT,Yes,Yes
UG1258,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,SELANGOR,Petaling,MANAGEMENT,Yes,Yes
UG1259,8.0,8.0,6.0,1.0,8.0,5.0,0.0,8.0,1.0,6.0,JOHOR,Johor Bahru,MANAGEMENT,Yes,Yes
UG1260,8.0,7.0,0.0,1.0,1.0,0.0,6.0,8.0,8.0,6.0,MELAKA,Melaka Tengah,MANAGEMENT,Yes,Yes
UG1261,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,KUALA LUMPUR,Tiada - K.Lumpur,FCM,No,No_data
UG1262,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,MELAKA,Melaka Tengah,MANAGEMENT,No,Yes
UG1263,0.0,8.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,PULAU PINANG,Seberang Perai Tengah,LAW,Yes,Yes
UG1264,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,SELANGOR,Ulu Langat,LAW,Yes,No
UG1265,0.0,8.0,3.0,1.0,1.0,8.0,0.0,6.0,1.0,0.0,KEDAH,Kuala Muda,LAW,Yes,Yes
UG1266,8.0,8.0,6.0,0.0,1.0,0.0,1.0,2.0,1.0,4.0,NEGERI SEMBILAN,Seremban,LAW,Yes,Yes
UG1267,8.0,8.0,6.0,0.0,1.0,4.0,8.0,0.0,1.0,8.0,SARAWAK,Bahagian Kuching,LAW,Yes,Yes
UG1268,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,PULAU PINANG,Timor Laut,LAW,Yes,Yes
UG1269,7.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,8.0,SELANGOR,Klang,LAW,Yes,Yes
UG1270,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,6.0,SELANGOR,Ulu Langat,LAW,Yes,Yes
UG1271,0.0,8.0,8.0,0.0,0.0,0.0,3.0,1.0,0.0,6.0,KUALA LUMPUR,Tiada - K.Lumpur,LAW,Yes,Yes
UG1272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SARAWAK,Bahagian Sibu,ENGINEERING,Yes,Yes
UG1273,8.0,8.0,6.0,0.0,8.0,0.0,8.0,8.0,0.0,6.0,SELANGOR,Petaling,IT,Yes,Yes
UG1274,8.0,8.0,0.0,0.0,0.0,8.0,8.0,8.0,1.0,0.0,JOHOR,Johor Bahru,LAW,Yes,Yes
UG1275,7.0,0.0,4.0,4.0,1.0,8.0,1.0,8.0,1.0,7.0,KUALA LUMPUR,Tiada - K.Lumpur,LAW,Yes,Yes
UG1276,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,SELANGOR,Gombak,LAW,Yes,Yes
UG1277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SELANGOR,Kuala Langat,IT,Yes,No
UG1278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PULAU PINANG,Seberang Perai Selatan,LAW,Yes,Yes
UG1279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SELANGOR,Klang,LAW,Yes,Yes
UG1280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SELANGOR,Ulu Langat,LAW,Yes,Yes
UG1284,8.0,8.0,0.0,2.0,2.0,8.0,1.0,8.0,2.0,6.0,SELANGOR,Ulu Langat,IT,No,Yes
UG1285,8.0,8.0,6.0,7.0,0.0,0.0,8.0,8.0,1.0,6.0,JOHOR,Johor Bahru,IT,Yes,Yes
UG1286,7.0,8.0,1.0,1.0,1.0,8.0,1.0,3.0,1.0,8.0,SELANGOR,Sabak Bernam,LAW,Yes,Yes
UG1287,8.0,8.0,6.0,8.0,1.0,8.0,1.0,5.0,8.0,2.0,JOHOR,Segamat,LAW,Yes,No
UG1288,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,SELANGOR,Ulu Langat,ENGINEERING,Yes,Yes
UG1289,0.0,0.0,2.0,0.0,5.0,4.0,0.0,0.0,0.0,7.0,TRENGGANU,Marang,ENGINEERING,Yes,Yes
UG1290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MELAKA,Alor Gajah,ENGINEERING,Yes,No
UG1292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SARAWAK,Bahagian Miri,LAW,Yes,No
UG1293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JOHOR,Muar,IT,No,No
UG1294,8.0,8.0,6.0,8.0,8.0,7.0,8.0,6.0,8.0,5.0,SELANGOR,Ulu Langat,IT,No,No
UG1295,4.0,8.0,3.0,1.0,6.0,3.0,1.0,1.0,0.0,1.0,JOHOR,Tangkak,LAW,Yes,No
UG1296,0.0,8.0,6.0,8.0,1.0,8.0,1.0,8.0,1.0,0.0,MELAKA,Melaka Tengah,ENGINEERING,Yes,Yes
UG1297,0.0,8.0,0.0,1.0,1.0,8.0,6.0,8.0,1.0,6.0,SELANGOR,Klang,IT,No,Yes
UG1298,8.0,8.0,6.0,1.0,0.0,8.0,1.0,8.0,2.0,0.0,SELANGOR,Petaling,IT,Yes,Yes
UG1299,0.0,7.0,1.0,0.0,1.0,0.0,1.0,8.0,0.0,0.0,SARAWAK,Bahagian Miri,LAW,Yes,Yes
UG13,8.0,8.0,0.0,1.0,0.0,8.0,0.0,0.0,1.0,4.0,NEGERI SEMBILAN,Tampin,MANAGEMENT,Yes,Yes
UG1300,8.0,8.0,6.0,1.0,4.0,0.0,5.0,0.0,0.0,8.0,PERAK,Kinta,LAW,Yes,Yes
UG1301,4.0,8.0,6.0,1.0,4.0,8.0,0.0,8.0,1.0,6.0,SELANGOR,Petaling,ENGINEERING,No,Yes
UG1302,7.0,8.0,6.0,0.0,0.0,8.0,8.0,8.0,1.0,6.0,SELANGOR,Petaling,ENGINEERING,Yes,Yes
UG1303,0.0,0.0,3.0,1.0,1.0,0.0,1.0,6.0,1.0,0.0,PERAK,Kinta,ENGINEERING,Yes,No
UG1304,8.0,8.0,6.0,0.0,0.0,8.0,8.0,8.0,1.0,6.0,SELANGOR,Petaling,FCM,No,Yes
UG1305,2.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,2.0,6.0,MELAKA,Melaka Tengah,ENGINEERING,Yes,Yes
UG1306,8.0,8.0,6.0,8.0,1.0,8.0,6.0,0.0,0.0,0.0,SELANGOR,Petaling,LAW,Yes,Yes
UG1307,8.0,8.0,6.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,SELANGOR,Kuala Langat,IT,Yes,Yes
UG1308,8.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,6.0,JOHOR,Segamat,IT,Yes,Yes
UG1309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JOHOR,Kulai,IT,Yes,Yes
UG131,8.0,8.0,6.0,1.0,8.0,0.0,3.0,0.0,0.0,8.0,SELANGOR,Klang,LAW,Yes,Yes
UG1310,2.0,8.0,6.0,1.0,0.0,0.0,8.0,0.0,1.0,0.0,SELANGOR,Klang,IT,Yes,No
UG1311,0.0,8.0,6.0,1.0,8.0,8.0,0.0,8.0,3.0,0.0,KUALA LUMPUR,Tiada - K.Lumpur,ENGINEERING,Yes,Yes
