Index,Employed,Main_job_Title,Campus,Study_Program,Faculty_domain,Credit_transfer,T1_GPA,T2_GPA,T3_GPA,T4_GPA,T5_GPA,T6_GPA,T7_GPA,T8_GPA,T9_GPA,T10_GPA,T11_GPA,T12_GPA,Sponsor_category,Entry_eligibility,BM_Score,BI_Score,Muet_Score,Matematik,Sejarah,Matematik_Tambahan,Fizik,Kimia,Biologi,PENDIDIKAN_MORAL,Bahasa_Ci,Prinsip_Akaun,Sains,Permanent_address_state,Nationality,Race,Gender,Disability,Status,JS_Job_sector,JS_Job_sub_sector,Super_sector,major_minor
UG98,Yes,Technicians,CYBER,B.C.S (Hons) Data Science,IT,No,0-1.99,3.50-4.00,3.00-3.49,3.00-3.49,2.50-2.99,3.50-4.00,3.00-3.49,3.00-3.49,no_data,3.00-3.49,no_data,no_data,Self-sponsored,IPTS,A,A,Band 3,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,JOHOR,Malaysian,Chinese,Male,No,Other,Computer/Information Technology,IT-Hardware,1,0
UG99,Yes,Application Developers (.net),MLAKA,B.I.T. (Hons) (Security Tech.),IT,Yes,3.50-4.00,2.50-2.99,2.00-2.49,2.50-2.99,3.00-3.49,2.50-2.99,0-1.99,3.00-3.49,no_data,no_data,no_data,no_data,Loan,IPTS,A,A,Band 3,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,JOHOR,Malaysian,Chinese,Male,No,Single,Computer/Information Technology,IT-Software,1,0
UG100,Yes,System Developers,CYBER,B.C.S (Hons) Software Eng.,IT,Yes,3.00-3.49,2.50-2.99,3.00-3.49,0-1.99,2.00-2.49,3.00-3.49,2.50-2.99,no_data,no_data,no_data,no_data,no_data,Self-sponsored,IPTS,A,A,Band 3,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,KEDAH,Malaysian,Chinese,Female,No,Single,Computer/Information Technology,IT-Software,1,0
UG103,Yes,Insurance agents,MLAKA,B.B.A. (Hons) (Mktg. Mgmt.),MANAGEMENT,Yes,2.50-2.99,2.50-2.99,3.00-3.49,3.00-3.49,2.50-2.99,no_data,no_data,no_data,no_data,no_data,no_data,no_data,Loan,IPTS,A,A,Band 3,D,C,no_data,no_data,no_data,no_data,no_data,C,no_data,C,MELAKA,Malaysian,Chinese,Male,No,Single,Sales/Marketing,Marketing/Business Dev,3,0
UG105,Yes,Store keeper,CYBER,B.Mm. (Hons) (Ani & Vis Efcts),FCM,No,3.00-3.49,2.50-2.99,2.00-2.49,2.50-2.99,3.00-3.49,no_data,3.00-3.49,3.00-3.49,no_data,no_data,no_data,no_data,Self-sponsored,IPTS,A,A,Band 3,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,KEDAH,Malaysian,Malay,Male,No,Single,Admin/Human Resources,Clerical/Administrative Support,3,0
UG106,Yes,Data Analyst,CYBER,B.C.S (Hons) Data Science,IT,No,3.50-4.00,3.00-3.49,3.50-4.00,3.00-3.49,3.50-4.00,no_data,3.00-3.49,3.50-4.00,3.50-4.00,no_data,no_data,no_data,Self-sponsored,IPTS,A,A,Band 4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,SELANGOR,Malaysian,Malay,Female,No,Single,Computer/Information Technology,IT-Software,1,0
UG108,Yes,Search Engine Optimization Specialist (SEO),MLAKA,B.B.A. (Hons) (Mktg. Mgmt.),MANAGEMENT,No,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,Loan,IPTS,A,A,Band 5,A,A,C,B,A,A,A,no_data,no_data,no_data,SARAWAK,Malaysian,Chinese,Female,No,Single,Sales/Marketing,Digital Marketing,3,0
UG110,Yes,Professional Trainers,MLAKA,L.L.B. (Hons),LAW,No,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,Loan,IPTS,A,A,Band 4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,JOHOR,Malaysian,Chinese,Female,No,Single,Services,Lawyer/Legal Asst,4,1
UG112,Yes,Lawyers,MLAKA,L.L.B. (Hons),LAW,No,2.50-2.99,2.50-2.99,3.00-3.49,2.00-2.49,2.00-2.49,3.00-3.49,2.00-2.49,2.50-2.99,no_data,2.50-2.99,2.50-2.99,3.00-3.49,Self-sponsored,IPTS,A,A,Band 4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,SELANGOR,Malaysian,Indian,Female,No,Single,Services,Lawyer/Legal Asst,3,0
UG113,Yes,Professional Trainers,MLAKA,L.L.B. (Hons),LAW,No,3.00-3.49,3.50-4.00,3.50-4.00,3.00-3.49,3.50-4.00,3.50-4.00,3.00-3.49,3.00-3.49,no_data,2.50-2.99,3.00-3.49,3.50-4.00,Loan,IPTS,A,A,Band 4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,JOHOR,Malaysian,Chinese,Female,No,Single,Services,Lawyer/Legal Asst,4,1
UG114,Yes,Assistant Lawyer,MLAKA,L.L.B. (Hons),LAW,No,2.50-2.99,3.00-3.49,2.50-2.99,2.50-2.99,2.50-2.99,3.00-3.49,2.00-2.49,2.50-2.99,no_data,3.00-3.49,2.50-2.99,3.00-3.49,Loan,IPTS,C,B,Band 4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,MELAKA,Malaysian,Chinese,Male,No,Single,Services,Lawyer/Legal Asst,3,0
UG115,Yes,Operations Manager,CYBER,B.E. (Hons) (Electronics Tele),ENGINEERING,Yes,0-1.99,2.00-2.49,2.00-2.49,2.50-2.99,2.50-2.99,2.50-2.99,2.00-2.49,3.00-3.49,no_data,3.50-4.00,3.50-4.00,3.50-4.00,Loan,IPTS,A,A,Band 4,B,A,D,B,C,B,no_data,no_data,no_data,no_data,SELANGOR,Malaysian,Malay,Male,No,Single,Manufacturing,Manufacturing,5,1
UG116,Yes,Software Engineers,CYBER,B.C.S (Hons) Software Eng.,IT,Yes,2.00-2.49,2.50-2.99,2.00-2.49,2.00-2.49,3.50-4.00,3.50-4.00,3.50-4.00,no_data,no_data,no_data,no_data,no_data,Self-sponsored,IPTS,A,B,Band 4,A,A,B,B,C,B,no_data,no_data,no_data,no_data,SELANGOR,Malaysian,Malay,Male,No,Single,Computer/Information Technology,IT-Software,1,0
UG117,Yes,Professional Trainers,MLAKA,L.L.B. (Hons),LAW,No,2.00-2.49,3.00-3.49,3.00-3.49,2.50-2.99,2.00-2.49,3.00-3.49,2.00-2.49,2.50-2.99,no_data,2.00-2.49,2.00-2.49,3.50-4.00,Self-sponsored,IPTS,B,A,Band 4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,SELANGOR,Malaysian,Indian,Female,No,Single,Services,Lawyer/Legal Asst,4,1
UG118,Yes,Electronic Engineering Technology expert,CYBER,B.E. (Hons) (Electrical),ENGINEERING,No,2.00-2.49,3.00-3.49,3.50-4.00,2.50-2.99,3.50-4.00,3.50-4.00,2.50-2.99,3.50-4.00,3.00-3.49,3.50-4.00,3.50-4.00,no_data,Scholarship,IPTS,A,B,Band 4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,SELANGOR,Malaysian,Malay,Male,No,Single,Engineering,Electrical and Electronics,4,1
UG120,Yes,Engineers,CYBER,B.E. (Hons) (Electronics Tele),ENGINEERING,No,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,Self-sponsored,IPTS,A,B,Band 4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,KUALA LUMPUR,Malaysian,Indian,Female,No,Single,Engineering,Electrical and Electronics,4,1
UG121,Yes,Professional Trainers,MLAKA,L.L.B. (Hons),LAW,No,3.50-4.00,3.00-3.49,3.50-4.00,3.00-3.49,3.00-3.49,3.50-4.00,2.50-2.99,3.00-3.49,no_data,3.00-3.49,3.00-3.49,3.50-4.00,Loan,IPTS,A,A,Band 4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,PULAU PINANG,Malaysian,Others Malaysian,Male,No,Single,Services,Lawyer/Legal Asst,4,1
UG122,Yes,Law,MLAKA,L.L.B. (Hons),LAW,No,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,no_data,3.00-3.49,3.00-3.49,3.50-4.00,Scholarship,IPTS,B,A,Band 4,A,A,A,A,A,A,A,B,A,no_data,KUALA LUMPUR,Malaysian,Chinese,Female,No,Single,Services,Lawyer/Legal Asst,3,0
UG123,Yes,Administrative Clerk,MLAKA,L.L.B. (Hons),LAW,No,2.50-2.99,2.50-2.99,2.50-2.99,2.00-2.49,2.50-2.99,2.50-2.99,2.00-2.49,2.00-2.49,no_data,2.00-2.49,2.00-2.49,3.00-3.49,Loan,IPTS,A,A,Band 4,B,A,no_data,no_data,no_data,no_data,no_data,no_data,no_data,A,SABAH,Malaysian,Others Malaysian,Female,No,Single,Services,Lawyer/Legal Asst,3,0
UG124,Yes,Lawyers,MLAKA,L.L.B. (Hons),LAW,No,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,Self-sponsored,IPTS,A,A,Band 4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,PERAK,Malaysian,Chinese,Female,No,Other,Services,Lawyer/Legal Asst,3,0
UG125,Yes,Operating Specialist,CYBER,B.E. (Hons) (Electronics-Nano),ENGINEERING,No,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,Loan,IPTS,C,B,Band 3,A,C,B,C,D,no_data,no_data,no_data,no_data,no_data,SELANGOR,Malaysian,Others Malaysian,Female,No,Other,Manufacturing,Manufacturing,5,1
UG126,Yes,Lawyers,MLAKA,L.L.B. (Hons),LAW,No,2.00-2.49,3.00-3.49,3.50-4.00,2.50-2.99,3.00-3.49,3.00-3.49,2.50-2.99,3.00-3.49,no_data,2.00-2.49,2.50-2.99,3.00-3.49,Self-sponsored,IPTS,A,A,Band 4,A,A,C,B,B,B,B,no_data,no_data,no_data,PULAU PINANG,Malaysian,Indian,Female,No,Single,Services,Lawyer/Legal Asst,3,0
UG127,Yes,Professional Trainers,MLAKA,L.L.B. (Hons),LAW,No,3.00-3.49,3.00-3.49,2.50-2.99,3.50-4.00,3.00-3.49,3.00-3.49,3.00-3.49,3.00-3.49,no_data,3.00-3.49,3.00-3.49,3.50-4.00,Loan,IPTS,A,A,Band 5,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,SELANGOR,Malaysian,Chinese,Male,No,Single,Services,Lawyer/Legal Asst,4,1
UG128,Yes,Lawyers,MLAKA,L.L.B. (Hons),LAW,No,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,Loan,IPTS,A,A,Band 4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,SARAWAK,Malaysian,Chinese,Female,No,Single,Services,Lawyer/Legal Asst,3,0
UG130,Yes,Defendants,MLAKA,L.L.B. (Hons),LAW,No,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,Loan,IPTS,A,A,Band 4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,PULAU PINANG,Malaysian,Chinese,Female,No,Single,Services,Lawyer/Legal Asst,5,1
UG131,Yes,Professional Trainers,MLAKA,L.L.B. (Hons),LAW,No,3.00-3.49,3.00-3.49,3.50-4.00,2.50-2.99,3.00-3.49,3.50-4.00,2.50-2.99,3.00-3.49,no_data,2.50-2.99,2.50-2.99,3.50-4.00,Loan,IPTS,B,A,Band 4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,SELANGOR,Malaysian,Chinese,Male,No,Single,Services,Lawyer/Legal Asst,4,1
UG132,Yes,Data Scientists,CYBER,B.C.S (Hons) Data Science,IT,No,3.00-3.49,3.00-3.49,3.00-3.49,3.50-4.00,2.50-2.99,2.50-2.99,3.50-4.00,3.50-4.00,3.50-4.00,no_data,no_data,no_data,Self-sponsored,IPTS,C,B,Band 4,A,C,A,B,C,C,A,B,no_data,no_data,SELANGOR,Malaysian,Chinese,Male,No,Single,Computer/Information Technology,IT-Software,1,0
UG133,Yes,Lawyers,MLAKA,L.L.B. (Hons),LAW,No,2.50-2.99,2.50-2.99,2.00-2.49,2.50-2.99,2.50-2.99,3.50-4.00,2.50-2.99,2.50-2.99,no_data,2.00-2.49,2.00-2.49,3.00-3.49,Self-sponsored,IPTS,A,A,Band 4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,SELANGOR,Malaysian,Malay,Male,No,Single,Services,Lawyer/Legal Asst,3,0
UG134,Yes,Lawyer,MLAKA,L.L.B. (Hons),LAW,No,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,Loan,IPTS,A,A,Band 4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,KEDAH,Malaysian,Chinese,Female,No,Single,Services,Lawyer/Legal Asst,3,0
UG137,Yes,Accounting Support Support Technician,MLAKA,B.B.A. (Hons) (Banking & Fin.),MANAGEMENT,No,3.00-3.49,3.00-3.49,3.00-3.49,3.50-4.00,3.00-3.49,3.00-3.49,no_data,3.50-4.00,3.50-4.00,no_data,no_data,no_data,Scholarship,IPTS,A,A,Band 3,C,D,no_data,no_data,no_data,no_data,B,B,no_data,C,JOHOR,Malaysian,Chinese,Female,No,Single,Accounting/Finance,General/Cost Accounting,2,0
UG139,Yes,Designer Artist,CYBER,B.MM. (Hons) (Adv. Design),FCM,No,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,Loan,IPTS,A,A,Band 4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,SELANGOR,Malaysian,Malay,Male,No,Single,Arts/Media/Communications,Arts/Creative Design,4,1
UG141,Yes,Telemarketer,MLAKA,B.B.A. (Hons) (Banking & Fin.),MANAGEMENT,No,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,Loan,IPTS,A,A,Band 3,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,JOHOR,Malaysian,Indian,Female,No,Single,Sales/Marketing,Digital Marketing,3,0
UG142,Yes,buyers,MLAKA,B.B.A. (Hons) (Int'l. Bus.),MANAGEMENT,Yes,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,no_data,3.50-4.00,3.50-4.00,no_data,no_data,no_data,no_data,no_data,Loan,IPTS,A,A,Band 4,A,B,A,B,B,C,no_data,B,no_data,no_data,JOHOR,Malaysian,Chinese,Male,No,Single,Accounting/Finance,Corporate Finance/Investment,2,0
UG144,Yes,Account Assistant,MLAKA,B.B.A. (Hons) (Banking & Fin.),MANAGEMENT,No,3.50-4.00,2.50-2.99,3.00-3.49,3.00-3.49,2.50-2.99,2.50-2.99,no_data,3.50-4.00,3.50-4.00,no_data,no_data,no_data,Self-sponsored,IPTS,A,A,Band 4,A,B,B,C,C,B,A,B,no_data,no_data,MELAKA,Malaysian,Chinese,Female,No,Single,Accounting/Finance,General/Cost Accounting,2,0
UG148,Yes,Account Clerk,MLAKA,B.B.A. (Hons) (Int'l. Bus.),MANAGEMENT,Yes,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,no_data,3.50-4.00,3.50-4.00,no_data,no_data,no_data,no_data,no_data,Loan,IPTS,A,A,Band 4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,JOHOR,Malaysian,Chinese,Male,No,Single,Admin/Human Resources,Clerical/Administrative Support,3,0
UG149,Yes,Sales Executive,MLAKA,L.L.B. (Hons),LAW,Yes,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,Loan,IPTS,A,A,Band 3,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,PULAU PINANG,Malaysian,Others Malaysian,Male,No,Single,Services,Lawyer/Legal Asst,3,0
UG150,Yes,Sales and Marketing Executive,MLAKA,B.B.A. (Hons) (Banking & Fin.),MANAGEMENT,Yes,2.50-2.99,2.00-2.49,3.50-4.00,2.50-2.99,no_data,3.50-4.00,3.50-4.00,no_data,no_data,no_data,no_data,no_data,Self-sponsored,IPTS,A,A,Band 3,A,C,no_data,no_data,no_data,no_data,no_data,B,C,A,NEGERI SEMBILAN,Malaysian,Chinese,Female,No,Single,Sales/Marketing,Marketing/Business Dev,3,0
UG151,Yes,Accountants,MLAKA,B.B.A. (Hons) (Int'l. Bus.),MANAGEMENT,No,2.50-2.99,2.00-2.49,2.00-2.49,3.50-4.00,2.00-2.49,2.00-2.49,no_data,3.00-3.49,2.50-2.99,no_data,no_data,no_data,Loan,IPTS,A,A,Band 3,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,SELANGOR,Malaysian,Chinese,Female,No,Single,Accounting/Finance,General/Cost Accounting,2,0
UG152,Yes,Graphic Designers,CYBER,B.MM. (Hons) (Adv. Design),FCM,Yes,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,Self-sponsored,IPTS,A,A,Band 4,A,B,no_data,no_data,no_data,no_data,no_data,no_data,A,A,SELANGOR,Malaysian,Malay,Female,No,Single,Arts/Media/Communications,Arts/Creative Design,4,1
UG153,Yes,creative designers,CYBER,B.Mm. (Hons) (Ani & Vis Efcts),FCM,No,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,Self-sponsored,IPTS,A,A,Band 4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,SELANGOR,Malaysian,Malay,Female,No,Single,Arts/Media/Communications,Arts/Creative Design,4,1
UG154,Yes,teachers,MLAKA,B.B.K.M. (Hons),MANAGEMENT,Yes,3.00-3.49,3.50-4.00,3.50-4.00,3.00-3.49,no_data,3.50-4.00,no_data,no_data,no_data,no_data,no_data,no_data,Loan,IPTS,A,A,Band 3,A,C,no_data,no_data,no_data,no_data,no_data,B,no_data,A,JOHOR,Malaysian,Chinese,Female,No,Single,Education/Training,Education,4,1
UG156,Yes,Management Accountants,MLAKA,B.B.A. (Hons) (Banking & Fin.),MANAGEMENT,Yes,0-1.99,2.00-2.49,2.00-2.49,2.00-2.49,2.50-2.99,2.00-2.49,2.00-2.49,3.00-3.49,no_data,no_data,no_data,no_data,Self-sponsored,IPTS,A,A,Band 3,A,B,D,no_data,no_data,no_data,no_data,no_data,B,A,SELANGOR,Malaysian,Malay,Female,No,Single,Accounting/Finance,General/Cost Accounting,2,0
UG160,Yes,Analysis System Engineer,MLAKA,B.I.T. (Hons) (Security Tech.),IT,Yes,2.50-2.99,no_data,3.50-4.00,3.00-3.49,3.00-3.49,3.00-3.49,3.50-4.00,no_data,3.50-4.00,no_data,no_data,no_data,Loan,IPTS,A,A,Band 4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,SELANGOR,Malaysian,Malay,Female,No,Single,Computer/Information Technology,IT-Software,1,0
UG161,Yes,Accountants,CYBER,B.Acc. (Hons),MANAGEMENT,Yes,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,Loan,IPTS,A,A,Band 5,A,A,A,A,A,A,no_data,no_data,no_data,no_data,JOHOR,Malaysian,Malay,Male,No,Single,Accounting/Finance,General/Cost Accounting,2,0
UG162,Yes,flight attendants/flight attendants,CYBER,B.Mgmt. (Hons),MANAGEMENT,No,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,Self-sponsored,IPTS,A,A,Band 4,A,A,A,A,A,A,no_data,B,A,no_data,KUALA LUMPUR,Malaysian,Chinese,Female,No,Married,Services,Customer Service,3,0
UG163,Yes,Bank Officer Executive,CYBER,B.Fin.Eng. (Hons),MANAGEMENT,No,3.50-4.00,3.00-3.49,3.50-4.00,3.00-3.49,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,no_data,no_data,Self-sponsored,IPTS,A,A,Band 4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,MELAKA,Malaysian,Chinese,Female,No,Single,Accounting/Finance,Banking/Financial,2,0
UG165,Yes,Management Executive,CYBER,B.B.A. (Hons) (Mktg. with MM.),MANAGEMENT,No,0-1.99,2.50-2.99,2.50-2.99,3.00-3.49,3.00-3.49,3.50-4.00,3.00-3.49,3.00-3.49,3.50-4.00,3.50-4.00,no_data,no_data,Self-sponsored,IPTS,A,A,Band 3,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,SELANGOR,Malaysian,Malay,Male,No,Single,Sales/Marketing,Marketing/Business Dev,3,0
UG166,Yes,Data Architects,CYBER,B.C.S (Hons) Data Science,IT,No,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,no_data,3.50-4.00,3.50-4.00,no_data,no_data,no_data,Loan,IPTS,A,A,Band 4,A,A,A,C,D,D,no_data,B,no_data,no_data,SELANGOR,Malaysian,Chinese,Female,No,Single,Computer/Information Technology,IT-Software,1,0
UG168,Yes,Search Engine Optimization Specialist (SEO),CYBER,B.C.S (Hons) Software Eng.,IT,Yes,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,Loan,IPTS,A,A,Band 4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,SELANGOR,Malaysian,Indian,Male,No,Single,Sales/Marketing,Digital Marketing,3,0
UG169,Yes,Cost Assistant,MLAKA,B.B.A. (Hons) (Banking & Fin.),MANAGEMENT,Yes,3.00-3.49,3.50-4.00,3.50-4.00,3.00-3.49,no_data,3.50-4.00,no_data,no_data,no_data,no_data,no_data,no_data,Loan,IPTS,A,A,Band 3,A,B,D,C,C,no_data,B,no_data,C,no_data,MELAKA,Malaysian,Chinese,Female,No,Single,Accounting/Finance,General/Cost Accounting,2,0
UG172,Yes,Lawyer,MLAKA,L.L.B. (Hons),LAW,No,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,Self-sponsored,IPTS,A,A,Band 5,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,JOHOR,Malaysian,Malay,Female,No,Single,Services,Lawyer/Legal Asst,3,0
UG173,Yes,Tax Agent,CYBER,B.Acc. (Hons),MANAGEMENT,No,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,Self-sponsored,IPTS,A,A,Band 4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,SELANGOR,Malaysian,Indian,Female,No,Single,Accounting/Finance,Audit & Taxation,2,0
UG175,Yes,Price Analyst,MLAKA,B.B.A. (Hons) (Banking & Fin.),MANAGEMENT,Yes,3.00-3.49,3.00-3.49,3.50-4.00,3.50-4.00,no_data,3.50-4.00,no_data,no_data,no_data,no_data,no_data,no_data,Loan,IPTS,A,A,Band 4,B,C,C,D,D,no_data,no_data,no_data,D,no_data,MELAKA,Malaysian,Chinese,Male,No,Single,Accounting/Finance,General/Cost Accounting,2,0
UG176,Yes,Survey Engineer,MLAKA,B.E. (Hons) (Mechanical),ENGINEERING,Yes,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,Loan,IPTS,A,A,Band 3,C,A,D,C,D,no_data,no_data,no_data,no_data,no_data,JOHOR,Malaysian,Indian,Male,No,Single,Engineering,Other Engineering,4,1
UG177,Yes,Computer Auditor,MLAKA,B.B.A. (Hons) (Banking & Fin.),MANAGEMENT,No,2.50-2.99,3.00-3.49,2.00-2.49,2.50-2.99,2.50-2.99,no_data,2.50-2.99,2.50-2.99,3.50-4.00,no_data,no_data,no_data,Loan,IPTS,A,A,Band 3,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,MELAKA,Malaysian,Chinese,Male,No,Single,Accounting/Finance,Audit & Taxation,2,0
UG178,Yes,Author / Creator of Digital Content,NUSAJ,B. Cine. Arts (Hons),FCA,No,3.50-4.00,3.00-3.49,3.50-4.00,3.50-4.00,3.00-3.49,3.00-3.49,no_data,3.50-4.00,3.00-3.49,no_data,no_data,no_data,Self-sponsored,IPTS,A,A,Band 5,A,B,B,A,A,A,no_data,no_data,no_data,no_data,JOHOR,Malaysian,Chinese,Male,No,Single,Arts/Media/Communications,Arts/Creative Design,4,1
UG179,Yes,Professional Trainers,MLAKA,L.L.B. (Hons),LAW,No,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,Loan,IPTS,A,A,Band 4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,JOHOR,Malaysian,Chinese,Female,No,Single,Services,Lawyer/Legal Asst,4,1
UG180,Yes,Data Analyst,CYBER,B.C.S (Hons) Data Science,IT,No,3.00-3.49,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.00-3.49,no_data,3.50-4.00,3.50-4.00,no_data,no_data,no_data,Loan,IPTS,A,A,Band 4,A,B,B,B,B,B,A,B,A,no_data,NEGERI SEMBILAN,Malaysian,Chinese,Male,No,Single,Computer/Information Technology,IT-Software,1,0
UG181,Yes,Social Media Designers,CYBER,B.MM. (Hons) (Adv. Design),FCM,Yes,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,Self-sponsored,IPTS,A,A,Band 3,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,PAHANG,Malaysian,Malay,Male,No,Married,Arts/Media/Communications,Arts/Creative Design,4,1
UG182,Yes,Lawyers,MLAKA,L.L.B. (Hons),LAW,No,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,Loan,IPTS,A,A,Band 4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,MELAKA,Malaysian,Others Malaysian,Female,No,Other,Services,Lawyer/Legal Asst,3,0
UG183,Yes,Electronic Engineering Technology expert,CYBER,B.E. (Hons) (Electronics),ENGINEERING,No,3.00-3.49,3.00-3.49,3.50-4.00,3.00-3.49,3.00-3.49,3.00-3.49,3.00-3.49,3.50-4.00,3.50-4.00,3.00-3.49,3.50-4.00,no_data,Scholarship,IPTS,B,B,Band 4,A,A,C,B,B,A,no_data,no_data,no_data,no_data,SELANGOR,Malaysian,Malay,Male,No,Single,Engineering,Electrical and Electronics,4,1
UG184,Yes,Logistics Assistant,MLAKA,L.L.B. (Hons),LAW,No,3.00-3.49,3.50-4.00,3.50-4.00,3.00-3.49,2.50-2.99,3.00-3.49,2.00-2.49,3.00-3.49,no_data,2.50-2.99,2.00-2.49,3.50-4.00,Self-sponsored,IPTS,A,A,Band 4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,MELAKA,Malaysian,Others Malaysian,Female,No,Single,Services,Lawyer/Legal Asst,3,0
