Index,Employed,Main_job_Title,Campus,Study_Program,Faculty_domain,Credit_transfer,T1_GPA,T2_GPA,T3_GPA,T4_GPA,T5_GPA,T6_GPA,T7_GPA,T8_GPA,T9_GPA,T10_GPA,T11_GPA,T12_GPA,Sponsor_category,Entry_eligibility,BM_Score,BI_Score,Muet_Score,Matematik,Sejarah,Matematik_Tambahan,Fizik,Kimia,Biologi,PENDIDIKAN_MORAL,Bahasa_Ci,Prinsip_Akaun,Sains,Permanent_address_state,Nationality,Race,Gender,Disability,Status,JS_Job_sector,JS_Job_sub_sector,Super_sector,major_minor
U2022_1200,Yes,Office General Clerk ,MLAKA,B.I.T. (Hons) (B.I. Analytics),IT,No,no_data,2.00-2.49,2.50-2.99,3.50-4.00,3.50-4.00,3.00-3.49,no_data,3.50-4.00,3.50-4.00,no_data,no_data,no_data,Loan,IPTS,C,B,Band 4,B,C,C,D,D,D,B,no_data,no_data,no_data,KUALA LUMPUR,Malaysian,Indian,Female,No,Single,Admin/Human Resources,Clerical/Administrative Support,3,0
U2022_1201,Yes,Accountant,MLAKA,B.Acc. (Hons),MANAGEMENT,Yes,3.00-3.49,2.00-2.49,2.50-2.99,2.50-2.99,3.50-4.00,3.00-3.49,3.00-3.49,no_data,3.50-4.00,3.00-3.49,no_data,no_data,Loan,Diploma,C,D,Band 3,A,A,C,no_data,no_data,no_data,B,B,A,A,JOHOR,Malaysian,Chinese,Female,No,Single,Accounting/Finance,General/Cost Accounting,2,0
U2022_1202,Yes,Technician,CYBER,B.MM. (Hons) (Adv. Design),FCM,No,3.00-3.49,3.00-3.49,no_data,3.50-4.00,3.50-4.00,no_data,3.50-4.00,3.50-4.00,3.50-4.00,no_data,no_data,no_data,Self-sponsored,IPTS,A,A,Band 4,A,A,no_data,no_data,no_data,no_data,B,no_data,A,A,SARAWAK,Malaysian,Others Malaysian,Female,No,Single,Arts/Media/Communications,Arts/Creative Design,4,1
U2022_1203,Yes,Waiter,MLAKA,B.I.T. (Hons) (A.l.),IT,No,3.50-4.00,3.50-4.00,no_data,3.50-4.00,3.50-4.00,no_data,3.50-4.00,3.00-3.49,3.50-4.00,no_data,no_data,no_data,Loan,IPTS,A,A,Band 4,A,A,A,B,A,B,A,no_data,no_data,no_data,MELAKA,Malaysian,Chinese,Female,No,Single,Hotel/Restaurant,Food/Beverage/Restaurant,5,1
U2022_1205,Yes,Software Developer,MLAKA,B.I.T. (Hons) (Security Tech.),IT,Yes,2.00-2.49,2.50-2.99,3.50-4.00,3.50-4.00,no_data,3.50-4.00,3.50-4.00,no_data,no_data,no_data,no_data,no_data,Loan,IPTS,C,C,Band 4,A,C,no_data,no_data,no_data,no_data,B,B,B,C,JOHOR,Malaysian,Chinese,Male,No,Single,Computer/Information Technology,IT-Software,1,0
U2022_1206,Yes,Computer Science Expert,CYBER,B.C.S (Hons) Data Science,IT,Yes,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,no_data,3.50-4.00,3.50-4.00,no_data,no_data,no_data,no_data,Loan,Diploma,B,B,Band 3,A,B,C,C,C,D,B,no_data,no_data,no_data,SELANGOR,Malaysian,Chinese,Male,No,Other,Computer/Information Technology,IT-Software,1,0
U2022_1207,Yes,Web Designer,CYBER,B.C.S (Hons) Software Eng.,IT,Yes,2.50-2.99,3.00-3.49,2.00-2.49,0-1.99,2.50-2.99,0-1.99,3.00-3.49,3.00-3.49,no_data,no_data,no_data,no_data,Loan,Diploma,A,B,Band 4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,SELANGOR,Malaysian,Indian,Male,No,Single,Computer/Information Technology,IT-Software,1,0
U2022_1208,Yes,Accountant,CYBER,B.Acc. (Hons),MANAGEMENT,No,3.00-3.49,2.00-2.49,3.00-3.49,3.00-3.49,3.00-3.49,2.50-2.99,3.00-3.49,3.00-3.49,3.50-4.00,3.00-3.49,no_data,3.50-4.00,Scholarship,IPTS,A,A,Band 4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,PAHANG,Malaysian,Malay,Male,No,Single,Accounting/Finance,General/Cost Accounting,2,0
U2022_1209,Yes,Tax Agent,CYBER,B.Acc. (Hons),MANAGEMENT,No,3.50-4.00,3.50-4.00,3.50-4.00,2.50-2.99,3.50-4.00,3.50-4.00,3.50-4.00,3.00-3.49,3.00-3.49,no_data,3.50-4.00,3.50-4.00,Scholarship,IPTS,A,A,Band 4,A,B,A,B,B,B,A,B,no_data,no_data,KUALA LUMPUR,Malaysian,Chinese,Female,No,Other,Accounting/Finance,Audit & Taxation,2,0
U2022_1210,Yes,Account Officer,MLAKA,B.B.A. (Hons) (Int'l. Bus.),MANAGEMENT,Yes,2.00-2.49,3.00-3.49,2.50-2.99,3.00-3.49,no_data,3.50-4.00,3.50-4.00,no_data,no_data,no_data,no_data,no_data,Loan,Diploma,C,C,Band 4,D,D,D,no_data,no_data,no_data,no_data,B,no_data,B,JOHOR,Malaysian,Chinese,Female,No,Single,Accounting/Finance,General/Cost Accounting,2,0
U2022_1212,Yes,Financial Executive,CYBER,B.Fin. (Hons),MANAGEMENT,No,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,no_data,no_data,no_data,Loan,IPTS,B,B,Band 4,C,B,no_data,no_data,no_data,no_data,A,no_data,C,B,SELANGOR,Malaysian,Chinese,Female,No,Single,Accounting/Finance,Corporate Finance/Investment,2,0
U2022_1213,Yes,Engineer,MLAKA,B.E. (Hons) (Robo. & Auto.),ENGINEERING,Yes,2.00-2.49,2.50-2.99,3.00-3.49,3.00-3.49,3.00-3.49,no_data,3.00-3.49,3.00-3.49,no_data,no_data,no_data,no_data,Loan,Diploma,B,B,Band 4,B,A,D,C,C,C,no_data,no_data,no_data,no_data,NEGERI SEMBILAN,Malaysian,Indian,Male,No,Single,Engineering,Other Engineering,4,1
U2022_1214,Yes,Food and Beverage Workers,MLAKA,B.Acc. (Hons),MANAGEMENT,No,2.50-2.99,2.50-2.99,2.00-2.49,2.00-2.49,2.50-2.99,3.50-4.00,3.00-3.49,3.50-4.00,no_data,3.50-4.00,3.50-4.00,3.50-4.00,Loan,IPTS,C,C,Band 3,B,C,no_data,no_data,no_data,no_data,B,B,B,A,MELAKA,Malaysian,Chinese,Female,No,Single,Hotel/Restaurant,Food/Beverage/Restaurant,5,1
U2022_1215,Yes,Shop Salesman,MLAKA,B.Acc. (Hons),MANAGEMENT,No,2.00-2.49,0-1.99,2.50-2.99,2.50-2.99,0-1.99,2.50-2.99,2.00-2.49,2.00-2.49,no_data,3.50-4.00,2.50-2.99,2.50-2.99,Loan,IPTS,C,C,Band 3,A,C,C,no_data,no_data,no_data,B,B,A,A,MELAKA,Malaysian,Chinese,Female,No,Single,Sales/Marketing,Sales,3,0
U2022_1217,Yes,Assistant Counsel,MLAKA,L.L.B. (Hons),LAW,No,2.00-2.49,2.50-2.99,2.50-2.99,2.00-2.49,2.50-2.99,3.00-3.49,2.50-2.99,2.50-2.99,no_data,2.50-2.99,2.00-2.49,3.00-3.49,Loan,IPTS,B,A,Band 4,A,A,B,no_data,no_data,no_data,no_data,no_data,A,A,PULAU PINANG,Malaysian,Indian,Male,No,Single,Services,Lawyer/Legal Asst,3,0
U2022_1218,Yes,Telemarketer,CYBER,B.Fin. (Hons),MANAGEMENT,No,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,no_data,no_data,no_data,Loan,IPTS,A,B,Band 3,A,C,A,B,D,D,A,B,no_data,no_data,KELANTAN,Malaysian,Chinese,Female,No,Single,Sales/Marketing,Digital Marketing,3,0
U2022_1219,Yes,Game Engine Programmer,CYBER,B.MM. (Hons) (Virtual Reality),FCM,No,3.00-3.49,3.50-4.00,2.50-2.99,3.00-3.49,no_data,2.50-2.99,2.50-2.99,no_data,3.00-3.49,3.50-4.00,no_data,no_data,Loan,IPTS,C,A,Band 4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,PERAK,Malaysian,Chinese,Male,No,Single,Computer/Information Technology,IT-Software,1,0
U2022_1220,Yes,Sales Clerk,MLAKA,B.B.A. (Hons) (Int'l. Bus.),MANAGEMENT,Yes,2.50-2.99,2.50-2.99,no_data,3.00-3.49,2.50-2.99,3.50-4.00,no_data,no_data,no_data,no_data,no_data,no_data,Loan,Diploma,A,A,Band 3,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,MELAKA,Malaysian,Chinese,Female,No,Other,Admin/Human Resources,Clerical/Administrative Support,3,0
U2022_1221,Yes,Assistant Solicitor,MLAKA,L.L.B. (Hons),LAW,No,0-1.99,3.00-3.49,2.50-2.99,2.50-2.99,2.50-2.99,3.50-4.00,3.00-3.49,2.50-2.99,no_data,2.50-2.99,2.50-2.99,2.50-2.99,Loan,IPTS,B,A,Band 5,no_data,B,no_data,no_data,no_data,no_data,A,no_data,no_data,B,MELAKA,Malaysian,Chinese,Male,No,Single,Services,Lawyer/Legal Asst,3,0
U2022_1222,Yes,Marketing Clerk,MLAKA,B.B.A. (Hons) (Mktg. Mgmt.),MANAGEMENT,Yes,3.00-3.49,3.50-4.00,3.50-4.00,3.00-3.49,no_data,3.00-3.49,no_data,no_data,no_data,no_data,no_data,no_data,Loan,Diploma,D,D,Band 3,C,D,no_data,no_data,no_data,no_data,B,C,B,C,JOHOR,Malaysian,Chinese,Male,No,Single,Admin/Human Resources,Clerical/Administrative Support,3,0
U2022_1223,Yes,Purchasing Executive,MLAKA,B.B.A. (Hons) (Mktg. Mgmt.),MANAGEMENT,Yes,2.50-2.99,3.00-3.49,3.50-4.00,3.00-3.49,3.50-4.00,no_data,no_data,no_data,no_data,no_data,no_data,no_data,Loan,Diploma,D,D,Band 3,B,D,D,D,D,no_data,B,no_data,B,no_data,JOHOR,Malaysian,Chinese,Female,No,Single,Sales/Marketing,Marketing/Business Dev,3,0
U2022_1224,Yes,Tax Accountant,MLAKA,B.B.A. (Hons) (Banking & Fin.),MANAGEMENT,Yes,3.00-3.49,3.50-4.00,3.50-4.00,3.00-3.49,3.00-3.49,no_data,no_data,no_data,no_data,no_data,no_data,no_data,Loan,Diploma,A,A,Band 3,A,B,D,C,D,D,no_data,no_data,no_data,no_data,NEGERI SEMBILAN,Malaysian,Indian,Female,No,Single,Accounting/Finance,Audit & Taxation,2,0
U2022_1225,Yes,Support Technical Engineer (Information Technology),MLAKA,B.I.T. (Hons) (Security Tech.),IT,Yes,3.00-3.49,no_data,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,no_data,no_data,no_data,no_data,no_data,Loan,Diploma,C,B,Band 4,A,C,B,C,D,no_data,B,B,no_data,no_data,MELAKA,Malaysian,Chinese,Male,No,Single,Computer/Information Technology,IT-Software,1,0
U2022_1226,Yes,Executive Bank Employee,MLAKA,B.B.A. (Hons) (Int'l. Bus.),MANAGEMENT,No,2.50-2.99,3.00-3.49,2.50-2.99,2.50-2.99,3.50-4.00,3.00-3.49,3.00-3.49,no_data,3.50-4.00,no_data,no_data,no_data,Self-sponsored,IPTS,B,B,Band 3,A,A,D,no_data,no_data,no_data,no_data,no_data,B,A,MELAKA,Malaysian,Malay,Male,No,Single,Accounting/Finance,Banking/Financial,2,0
U2022_1227,Yes,Designer,CYBER,B.MM. (Hons) (Interface Dsgn),FCM,No,no_data,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,no_data,3.50-4.00,3.50-4.00,no_data,no_data,no_data,Loan,IPTS,A,A,Band 4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,PERAK,Malaysian,Chinese,Female,No,Single,Arts/Media/Communications,Arts/Creative Design,4,1
U2022_1229,Yes,Electronic Engineer,MLAKA,B.E. (Hons) (Robo. & Auto.),ENGINEERING,Yes,0-1.99,2.50-2.99,0-1.99,2.50-2.99,2.50-2.99,2.50-2.99,3.00-3.49,2.50-2.99,3.50-4.00,3.00-3.49,3.00-3.49,no_data,Loan,Diploma,A,A,Band 3,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,MELAKA,Malaysian,Malay,Male,No,Single,Engineering,Electrical and Electronics,4,1
U2022_1231,Yes,Telecommunications Engineer,CYBER,B.E. (Hons) (Electronics),ENGINEERING,No,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,no_data,3.50-4.00,3.50-4.00,Loan,IPTS,C,A,Band 4,A,B,B,A,C,D,B,no_data,no_data,no_data,SELANGOR,Malaysian,Chinese,Male,No,Single,Computer/Information Technology,IT-Software,1,0
U2022_1232,Yes,Information Technology Executive,CYBER,B.C.S (Hons) Info. Sys.,IT,Yes,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,Self-sponsored,Diploma,B,C,Band 4,A,A,C,D,D,D,no_data,no_data,no_data,no_data,SELANGOR,Malaysian,Malay,Male,No,Single,Computer/Information Technology,IT-Software,1,0
U2022_1233,Yes,Teacher,CYBER,B.MM. (Hons) (Media Arts),FCM,No,no_data,3.50-4.00,3.00-3.49,3.50-4.00,3.50-4.00,3.50-4.00,no_data,3.50-4.00,2.50-2.99,no_data,no_data,no_data,Loan,IPTS,C,B,Band 4,A,B,C,no_data,no_data,no_data,B,C,A,B,SELANGOR,Malaysian,Chinese,Female,No,Single,Education/Training,Education,4,1
U2022_1235,Yes,"Installer, Wood Products",MLAKA,B.C.S. (Hons) (A.I.),IT,No,3.50-4.00,3.50-4.00,no_data,3.50-4.00,3.50-4.00,no_data,3.50-4.00,3.50-4.00,3.50-4.00,no_data,no_data,no_data,Self-sponsored,IPTS,B,B,Band 4,A,A,B,D,B,D,A,B,no_data,no_data,JOHOR,Malaysian,Chinese,Male,No,Single,Manufacturing,Manufacturing,5,1
U2022_1236,Yes,Financial Executive,CYBER,B.Acc. (Hons),MANAGEMENT,Yes,2.00-2.49,2.50-2.99,2.50-2.99,2.00-2.49,2.00-2.49,2.50-2.99,0-1.99,2.00-2.49,2.50-2.99,2.50-2.99,2.50-2.99,no_data,Loan,Diploma,A,A,Band 3,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,KUALA LUMPUR,Malaysian,Malay,Female,No,Single,Accounting/Finance,Corporate Finance/Investment,2,0
U2022_1237,Yes,Data Analyst,CYBER,B.C.S (Hons) Data Science,IT,No,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,no_data,no_data,no_data,no_data,Scholarship,IPTS,A,B,Band 4,A,A,A,A,A,A,no_data,A,no_data,no_data,KUALA LUMPUR,Malaysian,Chinese,Male,No,Single,Computer/Information Technology,IT-Software,1,0
U2022_1239,Yes,Scriptwriter,CYBER,B. Cine. Arts (Hons),FCA,No,3.00-3.49,3.50-4.00,3.50-4.00,3.00-3.49,no_data,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,no_data,no_data,no_data,Scholarship,IPTS,A,A,Band 4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,JOHOR,Malaysian,Malay,Female,No,Single,Arts/Media/Communications,Entertainment,4,1
U2022_1240,Yes,Data Analyst,CYBER,B.C.S (Hons) Data Science,IT,No,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,no_data,no_data,no_data,no_data,Loan,IPTS,B,A,Band 4,A,A,A,A,A,A,A,no_data,no_data,no_data,SELANGOR,Malaysian,Indian,Male,No,Single,Computer/Information Technology,IT-Software,1,0
U2022_1241,Yes,Accountant,MLAKA,B.Acc. (Hons),MANAGEMENT,Yes,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,no_data,3.50-4.00,3.50-4.00,3.50-4.00,Self-sponsored,IPTS,C,A,Band 4,A,A,A,B,C,no_data,A,B,B,no_data,MELAKA,Malaysian,Chinese,Male,No,Single,Accounting/Finance,General/Cost Accounting,2,0
U2022_1242,Yes,Financial Executive,CYBER,B.Acc. (Hons),MANAGEMENT,No,3.00-3.49,3.50-4.00,3.00-3.49,3.50-4.00,3.00-3.49,3.50-4.00,2.50-2.99,2.50-2.99,2.50-2.99,no_data,3.50-4.00,3.00-3.49,Scholarship,IPTS,B,A,Band 3,A,A,B,B,C,B,no_data,no_data,no_data,no_data,SELANGOR,Malaysian,Malay,Female,No,Single,Accounting/Finance,Corporate Finance/Investment,2,0
U2022_1243,Yes,Application Programming Interface Developer(API),MLAKA,B.I.T. (Hons) (A.l.),IT,Yes,2.50-2.99,3.00-3.49,no_data,3.50-4.00,3.50-4.00,no_data,3.50-4.00,3.50-4.00,no_data,no_data,no_data,no_data,Loan,Diploma,B,B,Band 4,A,A,B,C,D,no_data,A,B,no_data,no_data,JOHOR,Malaysian,Chinese,Male,No,Single,Computer/Information Technology,IT-Software,1,0
U2022_1244,Yes,Office Clerk,MLAKA,L.L.B. (Hons),LAW,No,2.50-2.99,3.00-3.49,2.00-2.49,2.00-2.49,2.00-2.49,2.00-2.49,2.00-2.49,2.00-2.49,no_data,0-1.99,2.00-2.49,3.00-3.49,Self-sponsored,IPTS,A,A,Band 4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,PERLIS,Malaysian,Malay,Female,No,Single,Services,Lawyer/Legal Asst,3,0
U2022_1245,Yes,Stall Salesperson,MLAKA,B.B.A. (Hons) (Banking & Fin.),MANAGEMENT,No,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,no_data,3.50-4.00,3.50-4.00,3.00-3.49,no_data,no_data,no_data,Loan,STPM,A,B,Band 3,A,B,A,A,B,no_data,A,B,A,no_data,MELAKA,Malaysian,Chinese,Female,No,Single,Sales/Marketing,Sales,3,0
U2022_1246,Yes,Executive Law,MLAKA,L.L.B. (Hons),LAW,No,2.00-2.49,3.00-3.49,2.50-2.99,2.00-2.49,2.50-2.99,3.00-3.49,2.50-2.99,2.50-2.99,no_data,2.00-2.49,2.00-2.49,3.00-3.49,Self-sponsored,IPTS,C,A,Band 4,B,no_data,B,D,D,no_data,no_data,no_data,no_data,no_data,MELAKA,Malaysian,Indian,Male,No,Married,Services,Lawyer/Legal Asst,3,0
U2022_1248,Yes,Architect Solution (Information Technology),MLAKA,B.I.T. (Hons) (D.C.N.),IT,Yes,2.00-2.49,no_data,3.00-3.49,2.50-2.99,3.50-4.00,3.00-3.49,2.00-2.49,no_data,no_data,3.00-3.49,no_data,3.00-3.49,Loan,Diploma,C,B,Band 3,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,MELAKA,Malaysian,Chinese,Male,No,Single,Computer/Information Technology,IT-Software,1,0
U2022_1249,Yes, Management Trainer,CYBER,B.C.S (Hons) Data Science,IT,No,2.00-2.49,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,no_data,3.50-4.00,3.50-4.00,3.50-4.00,no_data,no_data,no_data,Scholarship,IPTS,A,B,Band 4,A,B,C,C,D,C,no_data,no_data,no_data,no_data,SELANGOR,Malaysian,Malay,Female,No,Single,Education/Training,Training & Dev.,4,1
U2022_1250,Yes,Assistant Solicitor,MLAKA,L.L.B. (Hons),LAW,No,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,Loan,IPTS,A,A,Band 4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,SELANGOR,Malaysian,Indian,Female,No,Single,Services,Lawyer/Legal Asst,3,0
U2022_1251,Yes,Administrator,MLAKA,B.B.A. (Hons) (Int'l. Bus.),MANAGEMENT,Yes,3.50-4.00,3.50-4.00,no_data,3.00-3.49,3.50-4.00,no_data,no_data,no_data,no_data,no_data,no_data,no_data,Loan,IPTS,B,B,Band 4,A,B,C,B,B,C,B,B,no_data,no_data,JOHOR,Malaysian,Chinese,Female,No,Single,Admin/Human Resources,Top Management,3,0
U2022_1252,Yes,Auditor,MLAKA,B.Acc. (Hons),MANAGEMENT,No,3.00-3.49,2.50-2.99,3.00-3.49,2.50-2.99,3.00-3.49,3.00-3.49,3.00-3.49,3.00-3.49,3.00-3.49,3.00-3.49,no_data,3.50-4.00,Loan,STPM,B,C,Band 3,A,A,C,no_data,no_data,no_data,A,B,A,A,MELAKA,Malaysian,Chinese,Female,No,Other,Accounting/Finance,Audit & Taxation,2,0
U2022_1253,Yes,Logistics Management,CYBER,B.Comm.(Strategic Comm) (Hons),FAC,No,0-1.99,3.00-3.49,3.00-3.49,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,no_data,3.50-4.00,3.50-4.00,no_data,no_data,Self-sponsored,IPTS,B,A,Band 4,D,B,no_data,no_data,no_data,no_data,no_data,no_data,no_data,B,KEDAH,Malaysian,Malay,Male,No,Single,Sales/Marketing,Marketing/Business Dev,3,0
U2022_1255,Yes,Administrative Assistant (Customer Service) Grade 21,MLAKA,B.B.A. (Hons) (Banking & Fin.),MANAGEMENT,Yes,2.50-2.99,3.50-4.00,3.00-3.49,3.00-3.49,no_data,3.50-4.00,no_data,no_data,no_data,no_data,no_data,no_data,Loan,Diploma,A,B,Band 3,A,A,A,A,A,A,A,no_data,no_data,no_data,JOHOR,Malaysian,Chinese,Female,No,Other,Admin/Human Resources,Human Resources,3,0
U2022_1256,Yes,Accountant,MLAKA,B.Acc. (Hons),MANAGEMENT,No,3.50-4.00,3.00-3.49,3.50-4.00,3.00-3.49,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,no_data,3.50-4.00,Scholarship,IPTS,A,A,Band 5,A,A,A,A,A,A,no_data,no_data,no_data,no_data,MELAKA,Malaysian,Malay,Female,No,Single,Accounting/Finance,General/Cost Accounting,2,0
U2022_1257,Yes,Designer,CYBER,B.MM. (Hons) (Virtual Reality),FCM,No,no_data,3.00-3.49,2.50-2.99,3.50-4.00,3.50-4.00,3.50-4.00,no_data,3.00-3.49,3.00-3.49,no_data,no_data,no_data,Loan,IPTS,B,B,Band 4,A,A,A,B,A,no_data,B,B,no_data,no_data,PULAU PINANG,Malaysian,Chinese,Male,No,Single,Arts/Media/Communications,Arts/Creative Design,4,1
U2022_1258,Yes,Engineer,MLAKA,B.C.S. (Hons) (A.I.),IT,No,no_data,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,no_data,3.50-4.00,3.50-4.00,no_data,no_data,no_data,Loan,IPTS,A,A,Band 4,A,A,A,A,A,A,A,A,no_data,no_data,MELAKA,Malaysian,Chinese,Female,No,Single,Computer/Information Technology,IT-Software,1,0
U2022_1259,Yes,Wedding Planner,MLAKA,B.B.A. (Hons) (Banking & Fin.),MANAGEMENT,Yes,3.00-3.49,3.50-4.00,3.50-4.00,3.00-3.49,3.00-3.49,no_data,no_data,no_data,no_data,no_data,no_data,no_data,Loan,Diploma,C,B,Band 4,A,C,no_data,no_data,no_data,no_data,B,no_data,B,B,MELAKA,Malaysian,Chinese,Male,No,Other,Others,Others,5,1
U2022_1260,Yes,Accountant,MLAKA,B.B.A. (Hons) (Banking & Fin.),MANAGEMENT,Yes,3.00-3.49,3.00-3.49,2.50-2.99,3.00-3.49,no_data,3.50-4.00,no_data,no_data,no_data,no_data,no_data,no_data,Loan,Diploma,D,D,Band 4,A,C,no_data,no_data,no_data,no_data,no_data,B,B,B,JOHOR,Malaysian,Chinese,Female,No,Single,Accounting/Finance,General/Cost Accounting,2,0
U2022_1261,Yes,Software Developer,MLAKA,B.I.T. (Hons) (A.l.),IT,Yes,2.00-2.49,no_data,2.00-2.49,2.00-2.49,3.00-3.49,3.00-3.49,3.00-3.49,no_data,no_data,2.50-2.99,no_data,no_data,Loan,Diploma,B,D,Band 3,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,JOHOR,Malaysian,Chinese,Male,No,Single,Computer/Information Technology,IT-Software,1,0
U2022_1263,Yes,Lawyer,MLAKA,L.L.B. (Hons),LAW,No,0-1.99,2.50-2.99,2.00-2.49,2.00-2.49,2.00-2.49,2.00-2.49,2.00-2.49,2.00-2.49,no_data,2.50-2.99,2.50-2.99,3.00-3.49,Self-sponsored,IPTS,A,A,Band 4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,PERAK,Malaysian,Malay,Female,No,Single,Services,Lawyer/Legal Asst,3,0
U2022_1264,Yes,System Application Engineer,CYBER,B.C.S (Hons) Software Eng.,IT,No,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,Loan,IPTS,A,A,Band 5,A,A,B,A,A,B,no_data,no_data,no_data,no_data,SARAWAK,Malaysian,Malay,Female,No,Single,Computer/Information Technology,IT-Software,1,0
U2022_1265,Yes,Lawyer,MLAKA,L.L.B. (Hons),LAW,No,3.00-3.49,3.00-3.49,3.00-3.49,3.50-4.00,3.00-3.49,3.00-3.49,3.00-3.49,2.50-2.99,no_data,2.50-2.99,2.50-2.99,3.50-4.00,Loan,IPTS,A,A,Band 4,A,B,A,A,A,B,no_data,B,no_data,no_data,SARAWAK,Malaysian,Chinese,Female,No,Single,Services,Lawyer/Legal Asst,3,0
U2022_1266,Yes,Motorcycle Salesman,MLAKA,B.B.A. (Hons) (Banking & Fin.),MANAGEMENT,Yes,2.50-2.99,3.50-4.00,3.00-3.49,3.00-3.49,no_data,3.00-3.49,no_data,no_data,no_data,no_data,no_data,no_data,Loan,Diploma,D,B,Band 4,D,D,no_data,no_data,no_data,no_data,C,C,C,B,MELAKA,Malaysian,Chinese,Male,No,Single,Sales/Marketing,Sales,3,0
U2022_1268,Yes,Advertising Account Executiver,CYBER,B.Comm.(Strategic Comm) (Hons),FAC,No,2.50-2.99,2.50-2.99,3.50-4.00,3.00-3.49,3.50-4.00,3.00-3.49,3.50-4.00,no_data,3.50-4.00,no_data,no_data,no_data,Loan,IPTS,B,A,Band 4,C,A,no_data,no_data,no_data,no_data,no_data,no_data,no_data,B,SELANGOR,Malaysian,Malay,Female,No,Single,Accounting/Finance,General/Cost Accounting,2,0
U2022_1269,Yes,Telecommunications Engineering Technologist,CYBER,B.C.S (Hons) Data Science,IT,No,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,Self-sponsored,IPTS,B,B,Band 4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,SELANGOR,Malaysian,Chinese,Male,No,Other,Computer/Information Technology,IT-Network/Sys/DB Admin,1,0
U2022_1270,Yes,Assistant Manager,CYBER,B. Analytical Econs. (Hons),MANAGEMENT,Yes,2.50-2.99,3.00-3.49,2.50-2.99,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.00-3.49,3.50-4.00,no_data,no_data,no_data,Loan,Diploma,B,C,Band 3,B,C,no_data,no_data,no_data,no_data,no_data,no_data,no_data,C,SELANGOR,Malaysian,Malay,Female,No,Single,Sales/Marketing,Marketing/Business Dev,3,0
U2022_1271,Yes,Audit Executive,MLAKA,B.B.A. (Hons) (Mktg. Mgmt.),MANAGEMENT,No,3.50-4.00,3.50-4.00,3.50-4.00,3.00-3.49,3.50-4.00,3.50-4.00,no_data,3.50-4.00,3.50-4.00,no_data,no_data,no_data,Loan,IPTS,A,A,Band 4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,JOHOR,Malaysian,Chinese,Female,No,Single,Accounting/Finance,Audit & Taxation,2,0
